package_name,offer_desc,offer_name,IIP_name,Estimated Payout(cents),campaign_start,campaign_end
com.ncaa.mmlive.app,"Install, Register and Fill out a tournament bracket. Get your reward for every bracket completed!",NCAA March Madness Live Android App,adscendMedia,25.8,20190319.0,20190320.0
leyi.blazeofbattle,Install and reach dragon level 5.,Blaze of Battle Android App,adscendMedia,189.0,20190319.0,20190404.0
com.nexters.herowars,Instalar y alcanzar el nivel 5.,Hero Wars Android App,adscendMedia,3.125,20190324.0,20190617.0
com.nexters.herowars,Instalar y alcanzar el nivel 5.,Hero Wars Android App,adscendMedia,4.8,20190324.0,20190617.0
com.nexters.herowars,Instalar y alcanzar el nivel 5.,Hero Wars Android App,adscendMedia,4.8,20190324.0,20190617.0
mappstreet.videoeditor,Install and edit a video.,Video Lab Android App,adscendMedia,1.375,20190325.0,20190411.0
mappstreet.emojisearch,Install and reach level 5.,Emoji Search Android App,adscendMedia,1.375,20190325.0,20190617.0
mappstreet.videoeditor,Install and edit a video.,Video Lab Android App,adscendMedia,1.375,20190325.0,20190411.0
mappstreet.emojisearch,Install and reach level 5.,Emoji Search Android App,adscendMedia,1.75,20190325.0,20190617.0
com.cleartrip.android,स्थापित करें और लॉन्च करें।,"Cleartrip - Flights, Hotels, Train Booking Android App",adscendMedia,4.75,20190325.0,20190325.0
com.cleartrip.android,स्थापित करें और लॉन्च करें।,"Cleartrip - Flights, Hotels, Train Booking Android App",adscendMedia,7.8,20190325.0,20190325.0
com.nexters.herowars,Установите и достигните уровня 5.,Hero Wars Android App,adscendMedia,3.125,20190324.0,20190617.0
com.nexters.herowars,Установите и достигните уровня 5.,Hero Wars Android App,adscendMedia,4.8,20190324.0,20190617.0
com.nexters.herowars,Установите и достигните уровня 5.,Hero Wars Android App,adscendMedia,4.8,20190324.0,20190617.0
com.nexters.herowars,تقديم بطاقة ائتمان صالحة للفوز مكافأة.,Hero Wars Android App,adscendMedia,3.125,20190324.0,20190617.0
com.nexters.herowars,تقديم بطاقة ائتمان صالحة للفوز مكافأة.,Hero Wars Android App,adscendMedia,4.8,20190324.0,20190617.0
com.nexters.herowars,تقديم بطاقة ائتمان صالحة للفوز مكافأة.,Hero Wars Android App,adscendMedia,4.8,20190324.0,20190617.0
com.fgmt.reversi,Install and launch the app to be rewarded.,Reversi Android App,adscendMedia,5.25,20190312.0,20190405.0
leyi.blazeofbattle,Install and Reach Dragon Level 5,Blaze of Battle Android App,adscendMedia,224.4,20190319.0,20190404.0
com.fgmt.reversi,Install and launch the app to be rewarded.,Reversi Android App,adscendMedia,5.25,20190312.0,20190405.0
com.playstudios.popslots,Install and reach level 18 to get rewarded.,POP! Slots - Casino Slot Games Android App,adscendMedia,150.0,20190306.0,20190617.0
com.playstudios.popslots,Install and reach level 18 to get rewarded.,POP! Slots - Casino Slot Games Android App,adscendMedia,250.0,20190306.0,20190617.0
mappstreet.sokoban,Instala y juega un juego por 3 minutos.,Sokoban Android App,adscendMedia,1.125,20190305.0,20190617.0
mappstreet.lifesaver,Instala y usa la aplicación.,Life Saver Android App,adscendMedia,1.75,20190305.0,20190426.0
com.phpmalik.wallzyPro,Установить и запустить.,Wallzy Pro - Personal UHD Wallpapers Android App,adscendMedia,5.25,20190327.0,20190327.0
com.phpmalik.wallzyPro,Установить и запустить.,Wallzy Pro - Personal UHD Wallpapers Android App,adscendMedia,8.4,20190327.0,20190327.0
com.phpmalik.wallzyPro,Установить и запустить.,Wallzy Pro - Personal UHD Wallpapers Android App,adscendMedia,8.4,20190327.0,20190327.0
com.appkarma.app,Install and Reach 750 points (Start with 300 pts bonus!),appKarma Rewards & Gift Cards Android App,adscendMedia,42.0,20190305.0,20190617.0
com.appkarma.app,Install and Reach 750 points (Start with 300 pts bonus!),appKarma Rewards & Gift Cards Android App,adscendMedia,65.625,20190305.0,20190617.0
com.feelingtouch.clonewar,Install and Collect 6 purple heroes. *New Users Only.,Clone Evolution Android App,adscendMedia,79.8,20190328.0,20190405.0
com.playstudios.popslots,"Instalar, lanzar, girar y ganar para completar el nivel 18.",POP! Slots Android App,adscendMedia,65.625,20190306.0,20190617.0
com.playstudios.popslots,"Instalar, lanzar, girar y ganar para completar el nivel 18.",POP! Slots Android App,adscendMedia,105.0,20190306.0,20190617.0
com.playstudios.popslots,"Instalar, lanzar, girar y ganar para completar el nivel 18.",POP! Slots Android App,adscendMedia,105.0,20190306.0,20190617.0
com.gamehag.app,Register and collect 500 Soul Gems to get rewarded,Gamehag Android App,adscendMedia,73.125,20190329.0,20190617.0
com.feelingtouch.clonewar,Install and Collect 6 purple heroes. *New Users Only.,Clone Evolution Android App,adscendMedia,79.8,20190328.0,20190405.0
com.perblue.disneyheroes,Install and Reach level 11.,Disney Heroes: Battle Mode Android App,adscendMedia,63.0,20190306.0,20190520.0
com.dataxad.folocardoffline,"Install, Swip 3 screens on the tutorial, Take a picture, and stay in the app for 30 secs.",Folocard - Email Follow Up Templates,adscendMedia,6.0,20190329.0,20190616.0
com.moneylion,"Install, register then confirm your identity and complete onboarding process for zero-fee checking.","MoneyLion: Borrow, Save, Invest Android App",adscendMedia,330.0,20190329.0,20190514.0
com.fgmt.reversi,Install and launch the app to be rewarded.,Reversi Android App,adscendMedia,5.25,20190312.0,20190405.0
com.chagmagames.watchkit,Install and Reach Level 35.,Watch Kit Android App,adscendMedia,7.0,20190315.0,20190617.0
com.paymeeasy.client,"Instalar, iniciar sesión y llegar a 150 puntos.",PayMeEasy Android App,adscendMedia,9.6,20190306.0,20190401.0
com.paymeeasy.client,"Install, Login and Reach 150 points.",PayMeEasy Android App,adscendMedia,9.6,20190306.0,20190401.0
com.paymeeasy.client,"Instalar, iniciar sesión y llegar a 150 puntos.",PayMeEasy Android App,adscendMedia,9.6,20190306.0,20190401.0
com.treegifts.treegifts,Install and Reach 300 coins.,Tree Gifts Android App,adscendMedia,29.4,20190402.0,20190404.0
com.innogames.foeandroid,"Sign up and build detached house for rewards.
",Forge of Empires Android App,adscendMedia,87.0,20190402.0,20190617.0
mappstreet.cards,Instalar e iniciar.,Deck & Fun Android App,adscendMedia,0.0,20190402.0,20190403.0
mappstreet.cards,Установите и запустите.,Deck & Fun Android App,adscendMedia,1.375,20190402.0,20190403.0
mappstreet.cards,Установите и запустите.,Deck & Fun Android App,adscendMedia,1.375,20190402.0,20190403.0
mappstreet.videotimer,Установите и нажмите кнопку воспроизведения.,Video Timer Android App,adscendMedia,1.75,20190306.0,20190428.0
mappstreet.funny_jump,Установите и играйте 6 минут.,Bouncy Birds Android App,adscendMedia,1.75,20190306.0,20190415.0
mappstreet.mohjong_solitaire,Установите и играйте 6 минут.,Mohjong Solitaire Android App,adscendMedia,1.75,20190305.0,20190428.0
mappstreet.cards,Установите и запустите.,Deck & Fun Android App,adscendMedia,1.375,20190402.0,20190403.0
com.surveysampling.mobile.quickthoughts,"Install, Register and Fill out 1st Survey.",QuickThoughts Android App,adscendMedia,72.0,20190306.0,20190617.0
com.innogames.foeandroid,Install and Build Thatched house.,Forge of Empires Android App,adscendMedia,73.8,20190402.0,20190617.0
com.mediamol.pigquiz,Installiere und erreiche 300 Münzen.,Golden Pig - Earn Money Android App,adscendMedia,25.0,20190306.0,20190617.0
com.mediamol.pigquiz,Installiere und erreiche 300 Münzen.,Golden Pig - Earn Money Android App,adscendMedia,33.25,20190306.0,20190617.0
mappstreet.mohjong_solitaire,Instalar y jugar durante 6 minutos.,Mahjong Solitaire Android App,adscendMedia,1.375,20190305.0,20190428.0
mappstreet.mohjong_solitaire,Instalar y jugar durante 6 minutos.,Mahjong Solitaire Android App,adscendMedia,1.75,20190305.0,20190428.0
com.plarium.vikings,Install and reach Palace level 12.,Vikings: War of Clans Android App,adscendMedia,249.375,20190313.0,20190522.0
com.bahrigames.monkeybubble,Install and Reach level 35.,Monkey Bubble Android App,adscendMedia,17.5,20190305.0,20190617.0
com.bountywall.app,Install and reach 50 points.,BountyWall - Gift Card Rewards Android App,adscendMedia,18.6,20190405.0,20190606.0
mappstreet.horoscope,"Download, Install and read the horoscope to get rewarded",My Horoscope Android App,adscendMedia,1.125,20190307.0,20190429.0
mappstreet.spacelive,Install and read an article.,Space Live Android App,adscendMedia,1.375,20190305.0,20190429.0
com.cashtime,Install + Open + Reach 300 coins,Cash Time - Earn Money - Android,adscendMedia,23.625,20190305.0,20190617.0
com.horoscopeclub,"Install, launch and sign up for 3 day free trial for rewards.",Horoscope Club Android App,adscendMedia,1.125,20190306.0,20190506.0
mappstreet.ViuT,Install and open an article.,VuiT - Movies & TV Android App,adscendMedia,1.375,20190306.0,20190411.0
mappstreet.videoeditor,Install and edit a video.,Video Lab Android App,adscendMedia,1.375,20190325.0,20190411.0
com.appkarma.app,Install + Reach 750 points (Start with 300 pts bonus!),appKarma Rewards & Gift Cards - Android,adscendMedia,42.0,20190305.0,20190617.0
com.horoscopeclub,"Install, launch and sign up for 3 day free trial for rewards.",Horoscope Club Android App,adscendMedia,1.5,20190306.0,20190506.0
mappstreet.ViuT,Install and open an article.,VuiT - Movies & TV Android App,adscendMedia,1.375,20190306.0,20190411.0
mappstreet.videoeditor,Install and edit a video.,Video Lab Android App,adscendMedia,1.375,20190325.0,20190411.0
com.appkarma.app,Install + Reach 750 points (Start with 300 pts bonus!),appKarma Rewards & Gift Cards - Android,adscendMedia,70.0,20190305.0,20190617.0
com.nexters.herowars,Installieren Sie und erreichen Sie Stufe 5.,Hero Wars Android App,adscendMedia,8.4,20190324.0,20190617.0
com.evogames.slavsforvk,Installiere und erreiche Level 20.,Harvest Land Android App,adscendMedia,252.0,20190305.0,20190617.0
com.surveysampling.mobile.quickthoughts,"Install, Register and Fill out 1st Survey.",QuickThoughts Android App,adscendMedia,63.0,20190306.0,20190617.0
net.lovelymo.app,"Instalar, iniciar sesión y llegar a 50 puntos.",LovelyMO Android App,adscendMedia,6.875,20190409.0,20190429.0
net.lovelymo.app,"Instalar, iniciar sesión y llegar a 50 puntos.",LovelyMO Android App,adscendMedia,9.125,20190409.0,20190429.0
com.plarium.vikings,Install and reach Palace level 12.,Vikings: War of Clans Android App,adscendMedia,600.0,20190313.0,20190522.0
com.nexters.herowars,Install and Reach level 5.,Hero Wars Android App,adscendMedia,8.4,20190324.0,20190617.0
mappstreet.com.fakegpslocation,स्थापित करें और एक स्थान का चयन करें।,Fake GPS Android App,adscendMedia,0.0,20190410.0,20190410.0
com.gamehag.app,"Установите, зарегистрируйтесь и соберите 500 драгоценных камней.",Gamehag Android App,adscendMedia,0.0,20190329.0,20190617.0
com.bahrigames.monkeybubble,Install and Reach level 35.,Monkey Bubble Android App,adscendMedia,13.125,20190305.0,20190617.0
com.and.riseofthekings,"Complete tutorial for rewards.
",Rise of Kings Android App,adscendMedia,33.0,20190411.0,20190412.0
mappstreet.videoeditor,Installieren und bearbeiten Sie ein Video.,Video Lab Android App,adscendMedia,1.375,20190325.0,20190411.0
mappstreet.videoeditor,Installieren und bearbeiten Sie ein Video.,Video Lab Android App,adscendMedia,1.375,20190325.0,20190411.0
com.surveysampling.mobile.quickthoughts,"Install, Register and Fill out 1st Survey.",QuickThoughts Android App,adscendMedia,27.0,20190306.0,20190617.0
com.gamehag.app,"Instalar, registrar y recoger 500 gemas del alma.",Gamehag Android App,adscendMedia,0.0,20190329.0,20190617.0
com.surveysampling.mobile.quickthoughts,"Install, Register and Fill out 1st Survey.",QuickThoughts Android App,adscendMedia,39.375,20190306.0,20190617.0
com.cashtime,Install and Reach 300 coins.,Cash Time - Das Prämienspiel Android App,adscendMedia,37.8,20190305.0,20190617.0
mappstreet.mohjong_solitaire,"Download, open and play for 3 minutes to get rewarded",Mohjong Solitaire Android App,adscendMedia,1.125,20190305.0,20190428.0
com.igg.android.lordsmobile,Install and Reach Castle level 11.,Lords Mobile: War Kingdom Android App,adscendMedia,210.0,20190305.0,20190617.0
com.evogames.slavsforvk,Install and Reach level 10.,Harvest Land Android App,adscendMedia,33.75,20190305.0,20190617.0
com.playstudios.popslots,Install and reach level 18 to get rewarded.,POP! Slots - Casino Slot Games Android App,adscendMedia,200.0,20190306.0,20190617.0
com.horoscopeclub,"Install, launch and sign up for 3 day free trial for rewards.",Horoscope Club Android App,adscendMedia,1.5,20190306.0,20190506.0
mappstreet.ViuT,Install and open an article.,VuiT - Movies & TV Android App,adscendMedia,1.375,20190306.0,20190411.0
mappstreet.videoeditor,Install and edit a video.,Video Lab Android App,adscendMedia,1.375,20190325.0,20190411.0
com.appkarma.app,Install + Reach 750 points (Start with 300 pts bonus!),appKarma Rewards & Gift Cards - Android,adscendMedia,56.0,20190305.0,20190617.0
com.plarium.vikings,Install and reach Palace level 12.,Vikings: War of Clans Android App,adscendMedia,332.5,20190313.0,20190522.0
com.chagmagames.bahripuzzle,Install and Reach Level 35. (Advanced Mode),Bahri Puzzle Android App,adscendMedia,7.0,20190411.0,20190412.0
net.bitburst.pollpay,"Install, Login and Complete the short tutorial.",Poll Pay Android App,adscendMedia,14.0,20190411.0,20190617.0
com.and.riseofthekings,"Complete tutorial for rewards.
",Rise of Kings Android App,adscendMedia,33.0,20190411.0,20190412.0
com.gamehag.app,Register and collect 500 Soul Gems to get rewarded,Gamehag Android App,adscendMedia,132.5,20190329.0,20190617.0
com.nexters.herowars,Install and Reach level 5.,Hero Wars Android App,adscendMedia,8.4,20190324.0,20190617.0
com.moneylion,"Install, register then confirm your identity and complete onboarding process for zero-fee checking.","MoneyLion: Borrow, Save, Invest Android App",adscendMedia,330.0,20190329.0,20190514.0
mappstreet.mohjong_solitaire,Installiere und spiele für 6 Minuten.,Mohjong Solitaire Android App,adscendMedia,1.375,20190305.0,20190428.0
com.appkarma.app,Install + Reach 750 points (Start with 300 pts bonus!),appKarma Rewards & Gift Cards - Android,adscendMedia,56.0,20190305.0,20190617.0
com.mediamol.pigquiz,Installiere und erreiche 300 Münzen.,Golden Pig - Earn Money Android App,adscendMedia,33.25,20190306.0,20190617.0
mappstreet.videoeditor,Installieren und bearbeiten Sie ein Video.,Video Lab Android App,adscendMedia,1.375,20190325.0,20190411.0
mappstreet.antitheftinc,Installieren und starten,Anti-theft Inc. Android App,adscendMedia,0.0,20190411.0,20190411.0
mappstreet.mycalsports,Installieren und Kalender hinzufügen.,MyCal Sports Android App,adscendMedia,0.0,20190411.0,20190426.0
net.lovoo.android,"Installieren, starten und registrieren
",LOVOO Android App,adscendMedia,17.5,20190312.0,20190617.0
com.cashtime,Install + Open + Reach 300 coins,Cash Time - Das Prämienspiel - Android,adscendMedia,31.5,20190305.0,20190617.0
mappstreet.gerdooter,Installiere und spiele mindestens 6 Minuten.,Gerdooter Android App,adscendMedia,0.0,20190316.0,20190411.0
net.lovoo.android,"Instalar, lanzar y registrarse.

",LOVOO Android App,adscendMedia,17.5,20190312.0,20190617.0
